\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2023-01-31 08:02:23,,,,,,,,
\\For 2022,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2022-02-09,19,40.02,41.90,40.46,41.78,4.83,4.83,2.99
2022-02-09,20,40.56,40.81,40.82,40.46,1.20,1.20,1.20
2022-02-09,21,37.86,40.40,40.45,40.45,1.08,1.08,1.08
2022-02-09,22,19.12,40.39,40.39,40.06,1.12,0.29,0.29
2022-02-09,23,5.96,40.06,36.67,40.06,1.32,0.15,0.15
2022-02-09,24,1.36,14.33,15.00,14.32,1.32,0.15,0.15
2022-02-10,1,0.48,6.18,14.00,14.00,1.31,0.14,0.14
2022-02-10,2,0.00,14.00,14.33,14.28,1.29,0.13,0.13
2022-02-10,3,0.00,14.00,14.00,14.00,1.29,0.13,0.13
2022-02-10,4,0.00,5.79,14.00,14.00,1.26,0.13,0.13
2022-02-10,5,0.00,14.00,14.00,14.00,1.26,0.13,0.13
2022-02-10,6,3.58,14.37,14.37,14.37,1.28,0.14,0.14
2022-02-10,7,11.27,37.59,37.57,37.58,1.00,0.15,0.15
2022-02-10,8,38.05,39.80,39.80,39.50,1.22,0.17,0.17
2022-02-10,9,40.66,39.50,39.50,39.50,1.15,0.75,0.75
2022-02-10,10,40.40,39.80,39.80,39.55,1.00,0.75,0.75
2022-02-10,11,39.60,39.80,39.80,39.70,0.45,0.35,0.35
2022-02-10,12,39.59,39.80,39.80,39.47,0.72,0.15,0.15
2022-02-10,13,40.47,39.80,39.80,39.80,1.22,0.15,0.15
2022-02-10,14,37.59,39.80,39.80,39.80,1.23,0.15,0.15
2022-02-10,15,37.60,39.80,39.80,39.80,1.22,0.15,0.15
2022-02-10,16,36.47,37.63,37.81,39.80,0.41,0.19,0.19
2022-02-10,17,35.13,37.97,37.98,40.39,4.91,4.91,1.08
2022-02-10,18,36.05,37.13,37.13,38.45,29.40,29.40,1.24
2022-02-10,19,53.62,39.63,42.27,39.80,30.10,30.10,16.37
2022-02-10,20,37.93,40.56,38.05,40.56,1.33,1.33,1.26
2022-02-10,21,37.56,41.05,38.15,38.06,0.99,0.75,0.75
2022-02-10,22,32.13,38.17,39.80,38.21,0.46,0.26,0.26
2022-02-10,23,35.74,37.64,38.15,39.80,0.84,0.15,0.15
2022-02-10,24,23.23,37.54,37.54,37.55,1.01,0.15,0.15
2022-02-11,1,14.36,20.00,35.92,20.26,1.15,0.13,0.13
2022-02-11,2,16.64,14.38,16.00,16.00,1.27,0.13,0.13
2022-02-11,3,7.64,14.37,14.36,14.38,1.29,0.12,0.12
2022-02-11,4,1.91,14.37,14.33,14.00,1.27,0.12,0.12
2022-02-11,5,0.00,14.33,14.35,14.00,1.28,0.12,0.12
2022-02-11,6,0.41,20.00,20.00,20.00,1.30,0.15,0.15
2022-02-11,7,2.63,33.07,36.09,33.07,1.29,0.15,0.15
2022-02-11,8,17.07,36.99,36.99,36.99,1.35,0.15,0.15
2022-02-11,9,15.47,36.99,36.99,36.74,1.30,0.19,0.19
2022-02-11,10,37.41,36.99,36.99,31.87,1.28,0.79,0.79
2022-02-11,11,37.46,36.99,36.99,36.67,1.28,0.18,0.18
2022-02-11,12,21.01,26.48,36.27,36.23,1.27,0.15,0.15
2022-02-11,13,36.24,36.27,26.48,36.23,1.00,0.15,0.15
2022-02-11,14,28.98,36.23,35.50,27.00,1.11,0.17,0.17
2022-02-11,15,35.73,36.23,36.23,36.23,0.15,0.15,0.15
2022-02-11,16,34.00,36.23,36.17,36.23,0.19,0.15,0.15
2022-02-11,17,36.23,36.18,36.23,36.23,0.19,0.15,0.15
2022-02-11,18,35.55,36.29,36.23,36.99,1.37,1.37,1.04
2022-02-11,19,27.47,35.52,36.99,36.99,30.10,30.10,2.23
2022-02-11,20,36.23,36.32,36.24,36.99,0.55,0.55,0.55
2022-02-11,21,35.40,36.19,36.16,36.16,0.17,0.17,0.17
2022-02-11,22,22.60,20.26,26.48,36.16,0.15,0.15,0.15
2022-02-11,23,10.06,14.37,14.35,14.00,0.15,0.15,0.15
2022-02-11,24,2.36,6.00,10.00,14.00,0.15,0.15,0.15
2022-02-12,1,0.00,5.47,5.68,0.00,0.15,0.13,0.13
2022-02-12,2,0.00,5.47,0.00,0.00,0.15,0.13,0.13
2022-02-12,3,0.00,0.00,0.00,0.00,0.15,0.13,0.13
2022-02-12,4,0.00,0.00,0.00,0.00,0.15,0.13,0.13
2022-02-12,5,0.00,0.00,0.00,0.00,0.15,0.13,0.13
2022-02-12,6,0.00,0.00,0.00,0.00,0.15,0.15,0.15
2022-02-12,7,5.27,14.00,5.81,5.68,0.15,0.15,0.15
2022-02-12,8,11.47,35.53,14.37,14.00,0.15,0.15,0.15
2022-02-12,9,13.31,35.53,35.53,14.40,0.15,0.15,0.15
2022-02-12,10,26.96,35.53,35.53,35.53,0.15,0.15,0.15
2022-02-12,11,35.90,35.53,35.53,35.53,0.17,0.17,0.17
2022-02-12,12,34.69,36.87,36.87,36.84,0.15,0.15,0.15
2022-02-12,13,15.50,37.08,37.07,36.87,0.16,0.16,0.16
2022-02-12,14,18.51,37.00,37.07,36.83,0.16,0.16,0.16
2022-02-12,15,32.90,36.88,36.88,37.05,0.14,0.14,0.14
2022-02-12,16,35.52,37.62,37.58,37.63,0.15,0.15,0.15
2022-02-12,17,37.14,39.80,38.41,37.58,1.27,0.48,0.41
2022-02-12,18,39.85,40.64,40.64,40.64,4.98,4.98,0.72
2022-02-12,19,41.46,42.21,41.06,41.05,6.99,6.99,0.75
2022-02-12,20,41.05,41.04,41.04,41.04,0.75,0.75,0.75
2022-02-12,21,40.99,40.64,40.64,40.65,0.18,0.18,0.18
2022-02-12,22,40.93,40.83,37.62,37.63,0.15,0.15,0.14
2022-02-12,23,40.22,41.05,41.04,37.62,0.15,0.15,0.15
2022-02-12,24,37.61,37.62,37.62,37.56,0.12,0.12,0.11
2022-02-13,1,41.83,41.04,41.04,37.57,0.15,0.13,0.13
2022-02-13,2,39.23,37.74,37.02,37.02,0.12,0.12,0.12
2022-02-13,3,37.96,37.02,36.87,36.87,0.11,0.11,0.11
2022-02-13,4,45.76,44.52,44.52,37.82,0.13,0.13,0.13
2022-02-13,5,37.59,40.94,37.02,36.87,0.11,0.11,0.11
2022-02-13,6,37.50,41.15,41.14,37.02,0.15,0.13,0.13
2022-02-13,7,41.73,42.36,42.28,41.15,0.15,0.15,0.15
2022-02-13,8,45.66,55.79,53.73,47.10,0.24,0.24,0.24
2022-02-13,9,42.93,53.50,51.00,46.46,0.21,0.21,0.21
2022-02-13,10,42.53,52.00,50.79,48.49,0.75,0.75,0.75
2022-02-13,11,44.30,56.70,60.24,48.93,0.72,0.72,0.72
2022-02-13,12,47.64,54.56,60.24,55.00,0.15,0.15,0.15
2022-02-13,13,42.34,45.27,44.52,42.33,0.15,0.15,0.15
2022-02-13,14,41.75,41.89,41.89,41.84,0.15,0.15,0.15
2022-02-13,15,41.47,41.84,41.85,41.83,0.15,0.15,0.15
2022-02-13,16,41.36,41.90,41.85,42.29,0.15,0.15,0.15
2022-02-13,17,41.80,46.25,46.12,92.39,1.07,0.75,0.75
2022-02-13,18,68.23,132.48,125.00,132.48,38.34,38.34,20.87
2022-02-13,19,55.98,145.00,145.00,150.00,32.19,32.19,10.23
2022-02-13,20,51.44,99.00,75.00,105.91,30.10,30.10,4.76
2022-02-13,21,43.38,74.30,46.90,75.00,11.47,11.47,0.85
2022-02-13,22,53.39,65.82,65.82,50.72,1.30,0.61,0.61
2022-02-13,23,42.46,46.90,46.90,55.26,0.16,0.16,0.14
2022-02-13,24,41.57,42.35,44.52,42.29,0.15,0.15,0.12
2022-02-14,1,42.40,42.35,42.76,41.99,0.10,0.10,0.10
2022-02-14,2,43.78,44.52,45.20,44.04,0.10,0.10,0.10
2022-02-14,3,45.78,44.52,42.35,44.52,0.14,0.11,0.11
2022-02-14,4,58.49,55.09,45.42,45.27,0.13,0.13,0.13
2022-02-14,5,53.31,46.90,45.27,45.27,0.11,0.11,0.11
2022-02-14,6,50.66,70.22,64.19,70.20,0.15,0.15,0.13
2022-02-14,7,50.98,150.00,155.57,155.57,2.25,2.25,2.25
2022-02-14,8,47.38,255.00,255.00,300.00,19.05,19.05,2.36
2022-02-14,9,53.17,245.00,240.00,259.27,21.57,21.57,8.55
2022-02-14,10,76.81,125.00,127.32,161.83,30.10,30.10,28.16
2022-02-14,11,73.69,80.50,80.49,105.00,10.12,8.92,8.92
2022-02-14,12,66.45,85.73,80.49,100.14,0.42,0.42,0.42
2022-02-14,13,43.41,60.24,74.90,90.32,0.15,0.15,0.15
2022-02-14,14,41.89,45.46,45.27,85.15,0.15,0.15,0.15
2022-02-14,15,40.91,41.89,41.89,44.97,0.15,0.15,0.15
2022-02-14,16,42.33,45.82,53.32,60.24,0.15,0.15,0.15
2022-02-14,17,49.78,155.78,155.78,165.36,19.66,19.66,6.44
2022-02-14,18,56.61,429.96,214.00,250.00,24.73,24.73,9.32
2022-02-14,19,62.29,212.91,205.00,230.00,29.13,29.13,13.11
2022-02-14,20,66.42,159.49,158.69,159.49,25.39,25.39,19.92
2022-02-14,21,66.87,95.10,75.93,75.60,3.59,3.59,1.58
2022-02-14,22,68.27,72.04,74.40,73.89,1.75,0.61,0.61
2022-02-14,23,44.73,61.33,46.90,59.13,0.15,0.15,0.15
2022-02-14,24,50.37,48.87,46.90,41.87,0.15,0.15,0.15
2022-02-15,1,41.76,55.00,51.25,43.10,0.11,0.11,0.11
2022-02-15,2,43.00,45.39,44.98,42.78,0.10,0.10,0.10
2022-02-15,3,45.38,46.49,47.79,43.45,0.11,0.11,0.11
2022-02-15,4,43.36,45.39,46.14,43.48,0.10,0.10,0.10
2022-02-15,5,43.16,43.42,45.39,43.10,0.10,0.10,0.10
2022-02-15,6,43.20,55.04,47.79,60.83,0.15,0.15,0.15
2022-02-15,7,47.22,71.46,71.45,60.78,0.49,0.49,0.49
2022-02-15,8,156.17,300.00,289.86,189.02,92.58,92.58,80.27
2022-02-15,9,111.64,180.19,154.72,163.34,60.66,58.99,58.40
2022-02-15,10,118.87,126.71,119.00,73.42,58.12,49.17,30.54
2022-02-15,11,48.41,66.98,61.82,47.11,1.25,0.64,0.64
2022-02-15,12,46.12,50.00,46.69,44.72,1.24,0.19,0.19
2022-02-15,13,42.61,42.74,42.69,45.39,0.55,0.16,0.16
2022-02-15,14,37.17,38.78,37.72,41.98,0.72,0.15,0.13
2022-02-15,15,37.37,41.88,41.88,42.16,1.00,0.19,0.19
2022-02-15,16,37.50,42.68,42.70,42.68,0.61,0.52,0.45
2022-02-15,17,45.05,54.40,61.11,73.19,9.61,9.61,0.92
2022-02-15,18,75.06,125.00,119.57,125.00,36.57,30.10,30.00
2022-02-15,19,69.63,114.00,76.50,75.43,32.67,29.04,27.46
2022-02-15,20,54.08,73.20,67.77,68.63,21.77,21.77,15.63
2022-02-15,21,43.32,47.79,46.14,43.32,6.49,6.49,0.81
2022-02-15,22,41.00,42.04,41.98,41.98,1.07,0.67,0.67
2022-02-15,23,38.31,38.63,38.65,38.63,0.15,0.15,0.10
2022-02-15,24,34.08,38.57,38.63,38.44,0.12,0.12,0.12
2022-02-16,1,6.52,42.25,42.24,39.66,1.00,0.13,0.13
2022-02-16,2,0.00,8.26,37.74,37.74,1.00,0.13,0.13
2022-02-16,3,0.00,5.73,30.18,37.74,1.00,0.15,0.15
2022-02-16,4,0.00,5.17,14.00,30.52,1.00,0.15,0.15
2022-02-16,5,0.41,5.81,14.37,30.51,1.00,0.15,0.15
2022-02-16,6,7.84,31.71,34.39,44.47,1.00,0.15,0.15
2022-02-16,7,35.12,43.30,43.30,52.92,0.43,0.15,0.15
2022-02-16,8,42.90,47.64,48.37,58.60,0.49,0.15,0.15
2022-02-16,9,43.23,48.36,48.98,47.64,0.75,0.15,0.15
2022-02-16,10,40.63,43.30,43.29,42.54,0.32,0.15,0.15
2022-02-16,11,39.78,40.46,40.62,40.03,0.14,0.14,0.14
2022-02-16,12,14.36,39.69,39.80,39.69,0.93,0.15,0.15
2022-02-16,13,33.98,34.51,37.74,37.74,0.70,0.15,0.15
2022-02-16,14,33.94,37.74,37.74,37.74,1.18,0.15,0.15
2022-02-16,15,39.63,37.74,37.74,35.94,0.42,0.15,0.15
2022-02-16,16,34.54,39.48,39.70,39.50,0.87,0.15,0.15
2022-02-16,17,36.70,39.76,39.74,39.83,0.75,0.16,0.16
2022-02-16,18,37.50,39.77,39.65,39.72,0.60,0.50,0.50
2022-02-16,19,29.59,39.77,38.90,38.90,17.74,17.74,17.74
2022-02-16,20,32.35,36.94,37.72,37.71,13.74,13.74,13.74
2022-02-16,21,37.42,37.74,37.74,37.74,1.29,0.80,0.80
2022-02-16,22,29.72,37.74,37.74,37.74,1.24,0.18,0.18
2022-02-16,23,20.34,14.39,14.39,14.37,1.23,0.17,0.17
2022-02-16,24,8.21,14.00,14.00,14.00,1.00,0.15,0.15
2022-02-17,1,10.77,14.00,14.00,14.00,1.17,0.15,0.15
2022-02-17,2,14.35,14.00,14.00,14.00,1.00,0.14,0.14
2022-02-17,3,18.57,14.33,6.44,14.00,1.00,0.13,0.13
2022-02-17,4,36.27,14.35,14.32,0.70,1.00,0.14,0.14
2022-02-17,5,41.27,14.35,14.38,14.00,1.02,0.12,0.12
2022-02-17,6,37.23,41.81,37.18,41.39,1.00,0.12,0.12
2022-02-17,7,43.05,42.61,41.41,37.18,0.42,0.13,0.13
2022-02-17,8,35.63,41.59,42.45,41.14,1.00,0.17,0.17
2022-02-17,9,39.16,42.70,41.04,41.08,1.29,1.29,0.38
2022-02-17,10,41.90,42.44,42.96,41.18,1.00,1.00,0.52
2022-02-17,11,41.17,42.40,42.71,42.75,1.01,0.43,0.33
2022-02-17,12,45.73,46.00,41.31,41.34,0.43,0.21,0.21
2022-02-17,13,70.17,41.62,41.32,41.31,4.00,3.33,0.80
2022-02-17,14,72.15,49.89,41.59,41.32,0.66,0.57,0.57
2022-02-17,15,59.51,49.24,41.62,41.44,0.24,0.24,0.24
2022-02-17,16,46.78,45.29,43.27,44.75,0.21,0.21,0.21
2022-02-17,17,53.17,56.01,54.48,46.59,3.57,3.57,3.57
2022-02-17,18,138.86,71.12,68.25,56.01,19.76,19.76,11.99
2022-02-17,19,48.91,155.00,91.73,56.01,1.15,1.15,0.87
2022-02-17,20,102.72,51.81,50.71,44.87,22.78,22.78,22.75
2022-02-17,21,49.91,50.00,46.53,46.72,0.40,0.40,0.40
2022-02-17,22,46.51,46.46,46.57,45.73,0.20,0.20,0.20
2022-02-17,23,42.00,42.03,42.03,42.04,0.15,0.15,0.15
2022-02-17,24,45.71,39.13,39.13,39.13,0.15,0.15,0.15
2022-02-18,1,52.05,40.72,40.72,40.72,0.16,0.12,0.12
2022-02-18,2,47.41,19.98,40.72,35.67,0.22,0.12,0.12
2022-02-18,3,43.69,14.36,14.36,33.58,0.14,0.11,0.11
2022-02-18,4,40.32,14.38,14.36,14.35,0.14,0.11,0.11
2022-02-18,5,15.70,40.72,33.40,33.40,0.31,0.12,0.12
2022-02-18,6,13.60,46.67,43.61,43.48,0.15,0.13,0.13
2022-02-18,7,39.45,43.97,44.00,43.92,0.13,0.13,0.11
2022-02-18,8,46.41,46.87,46.86,46.69,0.98,0.27,0.27
2022-02-18,9,46.87,48.76,46.87,46.87,1.19,0.70,0.70
2022-02-18,10,47.17,48.69,48.74,46.87,1.20,0.20,0.20
2022-02-18,11,46.87,46.87,46.86,46.76,0.17,0.17,0.17
2022-02-18,12,61.94,48.73,48.72,46.69,5.11,4.87,1.34
2022-02-18,13,49.50,46.87,45.76,46.86,0.47,0.16,0.16
2022-02-18,14,47.62,48.60,46.87,44.82,1.26,0.19,0.19
2022-02-18,15,43.79,46.69,44.95,44.95,0.29,0.16,0.16
2022-02-18,16,43.14,44.87,44.92,46.55,1.00,0.27,0.27
2022-02-18,17,43.83,46.87,46.87,46.87,0.39,0.39,0.38
2022-02-18,18,44.39,48.71,46.87,48.75,3.98,3.98,0.92
2022-02-18,19,46.80,52.52,57.75,52.57,6.99,6.99,3.29
2022-02-18,20,46.58,46.87,44.74,46.87,3.08,3.08,3.07
2022-02-18,21,45.64,46.86,46.76,46.76,0.64,0.64,0.64
2022-02-18,22,45.18,46.87,46.87,46.87,0.16,0.16,0.16
2022-02-18,23,43.85,44.27,44.28,44.27,0.13,0.13,0.13
2022-02-18,24,44.00,44.48,44.48,43.50,0.13,0.13,0.13
2022-02-19,1,36.65,46.54,41.20,41.24,0.14,0.14,0.14
2022-02-19,2,40.85,47.94,47.95,41.19,0.14,0.14,0.14
2022-02-19,3,41.23,41.23,44.33,47.01,0.14,0.13,0.13
2022-02-19,4,41.26,39.12,14.40,14.39,0.13,0.13,0.13
2022-02-19,5,41.22,41.22,38.61,14.36,0.15,0.13,0.13
2022-02-19,6,38.61,41.40,39.12,14.00,0.15,0.15,0.15
2022-02-19,7,41.02,41.43,41.19,31.83,0.15,0.15,0.15
2022-02-19,8,41.81,50.00,50.00,41.22,0.15,0.15,0.15
2022-02-19,9,41.35,51.97,42.97,41.22,0.15,0.15,0.15
2022-02-19,10,41.32,74.50,54.04,43.35,0.15,0.15,0.15
2022-02-19,11,41.04,55.00,57.87,42.85,0.15,0.15,0.15
2022-02-19,12,43.02,51.42,54.04,47.38,0.15,0.15,0.15
2022-02-19,13,40.84,42.85,42.85,42.85,0.15,0.15,0.15
2022-02-19,14,40.82,42.85,42.85,42.85,0.15,0.15,0.15
2022-02-19,15,31.31,42.84,42.84,42.85,0.15,0.15,0.15
2022-02-19,16,16.01,42.85,42.94,42.93,0.16,0.16,0.16
2022-02-19,17,40.37,43.96,43.83,42.98,0.15,0.15,0.11
2022-02-19,18,53.02,95.00,95.00,43.76,6.73,6.73,0.68
2022-02-19,19,47.81,102.30,150.00,82.47,1.21,1.21,0.70
2022-02-19,20,49.60,53.14,55.00,59.04,0.95,0.36,0.36
2022-02-19,21,47.58,55.33,55.19,55.00,0.86,0.16,0.14
2022-02-19,22,42.85,45.11,45.10,43.83,0.15,0.15,0.11
2022-02-19,23,42.75,42.85,42.87,42.90,0.12,0.12,0.11
2022-02-19,24,41.61,42.61,42.89,42.90,0.12,0.12,0.11
2022-02-20,1,43.83,46.19,46.29,46.19,0.15,0.15,0.15
2022-02-20,2,35.13,46.19,43.14,42.31,0.15,0.15,0.15
2022-02-20,3,23.05,43.90,43.90,43.08,0.15,0.15,0.15
2022-02-20,4,11.59,43.06,43.11,42.83,0.14,0.14,0.14
2022-02-20,5,13.60,43.80,42.97,42.83,0.12,0.12,0.12
2022-02-20,6,6.28,42.31,42.31,30.46,0.56,0.15,0.15
2022-02-20,7,10.17,43.90,38.47,27.38,0.15,0.15,0.15
2022-02-20,8,14.35,52.17,52.17,44.00,1.00,0.15,0.15
2022-02-20,9,17.29,53.41,52.44,49.12,1.00,0.15,0.15
2022-02-20,10,50.68,51.50,51.50,38.47,1.29,0.55,0.55
2022-02-20,11,36.37,52.44,50.79,38.50,1.00,0.36,0.36
2022-02-20,12,34.81,58.14,56.74,14.38,0.75,0.15,0.15
2022-02-20,13,18.11,42.31,42.31,42.31,0.96,0.16,0.16
2022-02-20,14,13.03,30.46,19.01,14.39,1.00,0.15,0.15
2022-02-20,15,7.48,33.33,33.24,14.39,1.27,0.15,0.15
2022-02-20,16,4.45,42.93,42.88,42.31,1.00,0.20,0.20
2022-02-20,17,13.88,48.67,50.73,43.93,1.27,0.66,0.66
2022-02-20,18,24.24,44.93,44.95,44.98,6.73,6.73,6.73
2022-02-20,19,42.66,61.53,61.53,44.76,3.67,3.67,3.67
2022-02-20,20,14.37,42.88,42.92,42.88,1.29,1.29,1.29
2022-02-20,21,31.25,40.89,40.91,42.31,0.19,0.19,0.19
2022-02-20,22,22.15,29.21,15.42,40.91,0.15,0.14,0.14
2022-02-20,23,21.90,14.34,14.36,14.33,0.15,0.13,0.13
2022-02-20,24,17.06,14.00,14.00,5.96,0.26,0.15,0.15
2022-02-21,1,34.25,21.21,14.40,14.00,0.55,0.15,0.15
2022-02-21,2,14.38,35.48,35.21,21.21,0.15,0.15,0.15
2022-02-21,3,14.38,42.31,42.31,41.19,0.15,0.15,0.15
2022-02-21,4,32.23,31.21,38.47,38.47,0.15,0.15,0.15
2022-02-21,5,37.76,42.31,42.31,38.47,0.15,0.15,0.15
2022-02-21,6,41.52,42.31,42.31,42.31,0.15,0.15,0.15
2022-02-21,7,40.63,42.31,42.31,42.31,0.14,0.14,0.12
2022-02-21,8,43.68,42.64,42.64,42.31,1.00,0.15,0.14
2022-02-21,9,42.64,42.65,42.31,42.31,0.40,0.15,0.10
2022-02-21,10,42.69,43.82,42.90,42.31,0.85,0.15,0.10
2022-02-21,11,42.68,43.86,43.82,43.13,0.17,0.17,0.13
2022-02-21,12,41.30,42.97,43.64,43.43,1.12,0.29,0.12
2022-02-21,13,41.29,42.93,42.99,43.83,1.23,0.19,0.10
2022-02-21,14,41.69,42.90,42.98,43.47,1.23,0.19,0.16
2022-02-21,15,39.63,42.83,42.83,43.91,0.19,0.12,0.10
2022-02-21,16,40.05,44.45,44.45,44.96,0.46,0.15,0.12
2022-02-21,17,37.25,44.16,43.98,44.16,1.00,1.00,0.26
2022-02-21,18,41.18,42.93,42.97,43.55,1.54,1.54,0.10
2022-02-21,19,39.57,42.98,42.98,43.82,30.10,30.10,0.10
2022-02-21,20,27.38,42.68,42.74,44.43,5.21,5.21,1.51
2022-02-21,21,18.85,42.84,42.67,42.83,1.20,0.27,0.27
2022-02-21,22,42.63,41.23,42.31,41.67,0.52,0.52,0.12
2022-02-21,23,41.13,41.24,41.39,41.39,0.13,0.13,0.13
2022-02-21,24,24.91,41.18,38.99,14.39,0.13,0.13,0.13
2022-02-22,1,17.96,14.39,26.00,16.00,0.99,0.12,0.12
2022-02-22,2,14.37,14.39,14.37,14.37,0.15,0.12,0.12
2022-02-22,3,14.37,16.00,14.38,14.00,0.15,0.12,0.12
2022-02-22,4,14.39,15.00,15.00,14.35,0.15,0.12,0.12
2022-02-22,5,22.94,14.38,17.00,14.39,0.99,0.12,0.12
2022-02-22,6,7.81,42.82,42.31,38.50,0.29,0.12,0.12
2022-02-22,7,39.65,52.42,52.15,45.00,0.12,0.12,0.12
2022-02-22,8,43.44,43.09,43.08,43.10,0.14,0.12,0.12
2022-02-22,9,44.78,48.53,48.53,47.63,0.93,0.14,0.14
2022-02-22,10,44.83,52.20,48.53,50.15,0.72,0.13,0.13
2022-02-22,11,50.87,50.14,52.17,48.53,1.26,0.14,0.14
2022-02-22,12,42.80,42.98,42.93,42.93,0.12,0.12,0.10
2022-02-22,13,42.96,42.96,42.86,42.31,0.12,0.12,0.10
2022-02-22,14,50.30,42.68,42.67,42.62,1.18,0.13,0.13
2022-02-22,15,51.15,42.31,42.31,42.31,1.01,0.13,0.13
2022-02-22,16,60.42,42.98,42.88,42.85,0.72,0.15,0.15
2022-02-22,17,93.38,55.16,47.63,42.95,15.26,15.05,15.02
2022-02-22,18,46.89,101.12,79.88,49.74,0.42,0.13,0.12
2022-02-22,19,43.18,165.34,165.34,50.00,0.20,0.14,0.14
2022-02-22,20,42.94,98.60,98.60,48.00,0.11,0.11,0.10
2022-02-22,21,42.31,41.86,41.85,41.86,0.10,0.10,0.10
2022-02-22,22,43.70,42.31,42.31,42.31,0.12,0.12,0.11
2022-02-22,23,40.55,42.24,41.68,40.96,0.10,0.10,0.10
2022-02-22,24,12.74,41.00,30.46,14.37,0.12,0.12,0.12
2022-02-23,1,7.98,19.00,19.00,14.39,0.15,0.15,0.15
2022-02-23,2,22.02,18.00,18.00,14.33,0.15,0.15,0.15
2022-02-23,3,46.60,14.36,18.00,14.34,0.15,0.15,0.15
2022-02-23,4,14.38,18.00,14.34,14.00,0.15,0.15,0.15
2022-02-23,5,6.51,28.84,18.00,14.34,0.15,0.15,0.15
2022-02-23,6,9.19,42.31,42.31,42.31,0.15,0.15,0.15
2022-02-23,7,11.34,42.31,42.31,42.31,0.15,0.15,0.15
2022-02-23,8,43.10,50.30,45.52,45.52,0.13,0.13,0.12
2022-02-23,9,42.63,55.63,55.63,55.63,0.14,0.14,0.10
2022-02-23,10,44.17,43.41,43.36,46.73,0.15,0.15,0.13
2022-02-23,11,42.09,43.21,43.13,45.00,0.14,0.14,0.10
2022-02-23,12,40.45,42.31,42.31,42.31,0.15,0.15,0.14
2022-02-23,13,16.41,42.31,42.31,42.31,0.15,0.15,0.15
2022-02-23,14,14.37,42.31,42.31,42.31,0.75,0.75,0.75
2022-02-23,15,42.13,42.23,42.31,42.31,0.35,0.35,0.35
2022-02-23,16,29.91,,41.67,38.72,1.74,1.74,1.74
2022-02-23,17,43.37,44.19,,44.19,1.89,1.89,1.89
2022-02-23,18,56.52,46.56,46.57,,15.59,15.59,13.73
2022-02-23,19,88.15,48.46,48.39,46.57,37.60,37.60,37.50
2022-02-23,20,55.59,58.89,47.05,46.58,16.01,16.01,2.48
2022-02-23,21,67.44,53.98,53.98,47.04,18.67,18.67,1.71
2022-02-23,22,67.01,69.63,59.05,58.13,5.93,5.93,1.17
2022-02-23,23,52.06,52.13,53.57,46.57,0.17,0.17,0.17
2022-02-23,24,44.86,46.44,46.44,43.23,0.14,0.14,0.12
2022-02-24,1,44.11,43.48,43.48,42.48,0.13,0.13,0.11
2022-02-24,2,44.03,46.99,46.99,43.33,0.12,0.12,0.11
2022-02-24,3,44.25,47.00,47.00,47.00,0.12,0.12,0.11
2022-02-24,4,43.33,43.48,45.49,43.33,0.12,0.12,0.10
2022-02-24,5,38.20,43.48,43.33,43.33,0.12,0.12,0.10
2022-02-24,6,45.73,47.97,49.77,47.97,0.13,0.13,0.12
2022-02-24,7,48.81,53.30,52.55,52.55,0.13,0.13,0.13
2022-02-24,8,53.48,68.36,75.00,85.87,0.26,0.26,0.26
2022-02-24,9,49.17,54.27,53.46,54.02,0.94,0.94,0.75
2022-02-24,10,49.67,53.46,53.30,53.68,0.83,0.83,0.80
2022-02-24,11,48.17,55.00,53.46,47.90,0.20,0.20,0.20
2022-02-24,12,43.47,47.97,47.97,47.90,0.17,0.17,0.10
2022-02-24,13,42.78,43.40,44.54,44.54,0.16,0.16,0.13
2022-02-24,14,41.45,43.40,43.48,46.44,0.28,0.28,0.28
2022-02-24,15,41.42,43.49,44.45,43.48,0.33,0.33,0.33
2022-02-24,16,38.19,46.85,46.88,44.54,1.25,1.25,1.25
2022-02-24,17,43.57,51.90,49.85,52.55,5.81,5.81,0.15
2022-02-24,18,43.42,91.00,77.16,54.26,10.39,10.39,0.10
2022-02-24,19,47.79,126.20,126.20,106.00,15.46,15.46,0.51
2022-02-24,20,53.78,54.26,93.69,94.16,17.97,17.97,0.87
2022-02-24,21,60.32,49.83,53.30,53.30,9.20,9.20,0.87
2022-02-24,22,51.02,49.84,49.79,49.77,0.53,0.53,0.52
2022-02-24,23,44.38,44.52,44.49,44.45,0.12,0.12,0.09
2022-02-24,24,44.75,44.58,44.60,43.48,0.12,0.12,0.09
2022-02-25,1,47.51,50.07,50.07,50.07,0.13,0.13,0.10
2022-02-25,2,45.80,46.83,46.85,46.89,0.13,0.13,0.10
2022-02-25,3,45.97,46.67,46.80,46.71,0.12,0.12,0.10
2022-02-25,4,47.55,46.82,46.85,46.67,0.13,0.13,0.11
2022-02-25,5,49.42,46.87,50.07,50.07,0.15,0.15,0.13
2022-02-25,6,50.46,52.18,51.19,55.20,0.15,0.15,0.15
2022-02-25,7,57.36,63.67,62.21,52.25,0.25,0.20,0.20
2022-02-25,8,86.01,79.85,83.67,84.13,7.93,7.85,1.60
